Fecha;Anio;Mes;Linea;Línea Unificada;Canal de distribución;Fac Impo Bruto;Costo Total Com;Fac Kilos;Comercial Kilos;Rendimiento;Precio
abr-18;2018;Abril;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;8581;3573;135;100;5008;64
abr-18;2018;Abril;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;1040;126;17;4;914;61
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;947874;762525;13110;19122;185349;72
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Distribuidores;898923;472821;13580;11768;426102;66
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Supermercados;373684;218728;5580;5387;154955;67
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;137487;197343;2155;-4479;-59856;64
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Mayoristas;100418;172266;1570;4169;-71848;64
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Distribuidores;24547;36641;370;925;-12094;66
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;8285;4702;120;120;3583;69
may-18;2018;Mayo;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;560;137;9;4;423;66
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;1335267;604946;17175;13069;730320;78
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Distribuidores;783753;448839;10935;11604;334915;72
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Supermercados;473962;248543;6485;6384;225419;73
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;297224;50893;4265;1273;246331;70
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Mayoristas;329273;78494;4720;1963;250779;70
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Distribuidores;54177;6400;780;185;47777;69
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;9325;4397;125;110;4927;75
jun-18;2018;Junio;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;767;220;11;6;547;70
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;1154648;765718;13655;13497;388930;85
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Distribuidores;722387;289892;9440;6845;432495;77
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Supermercados;380650;185246;4890;4331;195404;78
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;160596;86469;2105;2037;74126;76
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Mayoristas;133313;81700;1765;1930;51613;76
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Distribuidores;14395;5288;190;125;9108;76
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;14140;6950;175;165;7190;81
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Supermercados;152;84;2;2;68;76
jul-18;2018;Julio;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;237;147;4;4;90;68
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;1042359;508099;11655;9163;534260;89
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Distribuidores;536108;351963;6495;7928;184144;83
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Supermercados;331192;168551;3935;3837;162642;84
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;146253;116501;1795;2683;29752;81
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Mayoristas;187381;105997;2290;2423;81384;82
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Distribuidores;64740;5254;755;120;59485;86
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;5188;2626;60;60;2562;86
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Supermercados;1631;657;20;15;974;82
ago-18;2018;Agosto;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;503;197;7;5;306;77
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;856921;612325;9415;11628;244596;91
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Distribuidores;782031;376166;9045;8134;405865;86
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Supermercados;221927;123275;2575;2676;98652;86
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;235604;200984;2725;4399;34619;86
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Mayoristas;361403;189198;4180;4144;172205;86
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Distribuidores;60090;35194;695;770;24896;86
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;12104;7060;140;155;5044;86
sep-18;2018;Septiembre;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;426;252;6;6;174;77
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;1219606;950979;12380;14755;268627;99
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Distribuidores;627745;316016;7090;6483;311729;89
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Supermercados;363509;149289;4010;3032;214221;91
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;165765;171708;1870;3509;-5943;89
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Mayoristas;214127;22670;2455;463;191457;87
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Distribuidores;12416;7336;140;150;5080;89
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;14962;7100;160;145;7862;94
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Supermercados;889;248;10;5;641;89
oct-18;2018;Octubre;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;658;268;9;6;389;77
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;1208390;71343;12205;1371;1137047;99
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Distribuidores;912714;288985;9685;5565;623729;94
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Supermercados;222878;103579;2365;1976;119298;94
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;332922;16694;3775;7;316227;88
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Mayoristas;22618;128892;240;2463;-106275;94
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Distribuidores;10366;785;110;15;9581;94
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Grandes Mayoristas;3298;5228;35;100;-1929;94
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Supermercados;3556;1843;40;35;1713;89
nov-18;2018;Noviembre;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;602;157;8;3;445;75
dic-18;2018;Diciembre;YERBA MATE SABORES;Yerba Mate;Cadenas de Supermercados;399019;241390;3680;4688;157628;108
